path_planet,path_labels,date_str
/planet/35S/32E-409N/4768_4131_13/PF-SR,/labels/4768_4131_13_35S/Labels/Raster/35S-29E-1S-L3H-SR/35S-29E-1S-L3H-SR-2019-08-01.tif,2019-08
/planet/35S/32E-409N/4768_4131_13/PF-SR,/labels/4768_4131_13_35S/Labels/Raster/35S-29E-1S-L3H-SR/35S-29E-1S-L3H-SR-2019-09-01.tif,2019-09
/planet/35S/32E-409N/4768_4131_13/PF-SR,/labels/4768_4131_13_35S/Labels/Raster/35S-29E-1S-L3H-SR/35S-29E-1S-L3H-SR-2019-10-01.tif,2019-10
/planet/35S/32E-409N/4768_4131_13/PF-SR,/labels/4768_4131_13_35S/Labels/Raster/35S-29E-1S-L3H-SR/35S-29E-1S-L3H-SR-2019-11-01.tif,2019-11
/planet/35S/32E-409N/4768_4131_13/PF-SR,/labels/4768_4131_13_35S/Labels/Raster/35S-29E-1S-L3H-SR/35S-29E-1S-L3H-SR-2019-12-01.tif,2019-12
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-01-01.tif,2018-01
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-02-01.tif,2018-02
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-03-01.tif,2018-03
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-04-01.tif,2018-04
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-05-01.tif,2018-05
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-06-01.tif,2018-06
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-07-01.tif,2018-07
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-08-01.tif,2018-08
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-09-01.tif,2018-09
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-10-01.tif,2018-10
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-11-01.tif,2018-11
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2018-12-01.tif,2018-12
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-01-01.tif,2019-01
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-02-01.tif,2019-02
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-03-01.tif,2019-03
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-04-01.tif,2019-04
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-05-01.tif,2019-05
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-06-01.tif,2019-06
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-07-01.tif,2019-07
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-08-01.tif,2019-08
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-09-01.tif,2019-09
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-10-01.tif,2019-10
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-11-01.tif,2019-11
/planet/36N/9E-138N/4780_3377_13/PF-SR,/labels/4780_3377_13_36N/Labels/Raster/36N-30E-30N-L3H-SR/36N-30E-30N-L3H-SR-2019-12-01.tif,2019-12
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-01-01.tif,2018-01
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-02-01.tif,2018-02
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-03-01.tif,2018-03
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-04-01.tif,2018-04
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-05-01.tif,2018-05
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-06-01.tif,2018-06
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-07-01.tif,2018-07
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-08-01.tif,2018-08
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-09-01.tif,2018-09
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-10-01.tif,2018-10
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-11-01.tif,2018-11
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2018-12-01.tif,2018-12
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-01-01.tif,2019-01
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-02-01.tif,2019-02
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-03-01.tif,2019-03
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-04-01.tif,2019-04
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-05-01.tif,2019-05
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-06-01.tif,2019-06
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-07-01.tif,2019-07
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-08-01.tif,2019-08
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-09-01.tif,2019-09
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-10-01.tif,2019-10
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-11-01.tif,2019-11
/planet/36N/9E-35N/4791_3920_13/PF-SR,/labels/4791_3920_13_36N/Labels/Raster/36N-30E-7N-L3H-SR/36N-30E-7N-L3H-SR-2019-12-01.tif,2019-12
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-01-01.tif,2018-01
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-02-01.tif,2018-02
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-03-01.tif,2018-03
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-04-01.tif,2018-04
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-05-01.tif,2018-05
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-06-01.tif,2018-06
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-07-01.tif,2018-07
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-08-01.tif,2018-08
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-09-01.tif,2018-09
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-10-01.tif,2018-10
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-11-01.tif,2018-11
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2018-12-01.tif,2018-12
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-01-01.tif,2019-01
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-02-01.tif,2019-02
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-03-01.tif,2019-03
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-04-01.tif,2019-04
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-05-01.tif,2019-05
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-06-01.tif,2019-06
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-07-01.tif,2019-07
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-08-01.tif,2019-08
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-09-01.tif,2019-09
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-10-01.tif,2019-10
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-11-01.tif,2019-11
/planet/36N/13E-100N/4806_3588_13/PF-SR,/labels/4806_3588_13_36N/Labels/Raster/36N-31E-21N-L3H-SR/36N-31E-21N-L3H-SR-2019-12-01.tif,2019-12
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-01-01.tif,2018-01
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-02-01.tif,2018-02
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-03-01.tif,2018-03
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-04-01.tif,2018-04
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-05-01.tif,2018-05
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-06-01.tif,2018-06
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-07-01.tif,2018-07
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-08-01.tif,2018-08
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-09-01.tif,2018-09
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-10-01.tif,2018-10
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-11-01.tif,2018-11
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2018-12-01.tif,2018-12
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-01-01.tif,2019-01
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-02-01.tif,2019-02
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-03-01.tif,2019-03
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-04-01.tif,2019-04
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-05-01.tif,2019-05
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-06-01.tif,2019-06
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-07-01.tif,2019-07
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-08-01.tif,2019-08
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-09-01.tif,2019-09
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-10-01.tif,2019-10
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-11-01.tif,2019-11
/planet/36N/19E-115N/4838_3506_13/PF-SR,/labels/4838_3506_13_36N/Labels/Raster/36N-32E-25N-L3H-SR/36N-32E-25N-L3H-SR-2019-12-01.tif,2019-12
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_01_01.tif,2018-01
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_02_01.tif,2018-02
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_03_01.tif,2018-03
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_04_01.tif,2018-04
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_05_01.tif,2018-05
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_06_01.tif,2018-06
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_07_01.tif,2018-07
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_08_01.tif,2018-08
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_09_01.tif,2018-09
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_10_01.tif,2018-10
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_11_01.tif,2018-11
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2018_12_01.tif,2018-12
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_01_01.tif,2019-01
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_02_01.tif,2019-02
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_03_01.tif,2019-03
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_04_01.tif,2019-04
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_05_01.tif,2019-05
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_06_01.tif,2019-06
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_07_01.tif,2019-07
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_08_01.tif,2019-08
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_09_01.tif,2019-09
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_10_01.tif,2019-10
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_11_01.tif,2019-11
/planet/36N/22E-1N/4856_4087_13/PF-SR,/labels/4856_4087_13_36N/Labels/Raster/36N-33E-0N-L3H-SR/36N-33E-0N-L3H-SR-2019_12_01.tif,2019-12
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_01_01.tif,2018-01
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_02_01.tif,2018-02
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_03_01.tif,2018-03
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_04_01.tif,2018-04
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_05_01.tif,2018-05
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_06_01.tif,2018-06
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_07_01.tif,2018-07
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_08_01.tif,2018-08
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_09_01.tif,2018-09
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_10_01.tif,2018-10
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_11_01.tif,2018-11
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2018_12_01.tif,2018-12
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2019_01_01.tif,2019-01
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2019_02_01.tif,2019-02
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2019_03_01.tif,2019-03
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2019_04_01.tif,2019-04
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2019_05_01.tif,2019-05
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2019_06_01.tif,2019-06
/planet/36N/26E-144N/4881_3344_13/PF-SR,/labels/4881_3344_13_36N/Labels/Raster/36N-34E-31N-L3H-SR/36N-34E-31N-L3H-SR-2019_07_01.tif,2019-07
